UID,פיילוט,dateTimeCreate,shem_mishpacha_talmid,shem_male_talmid,mosad.code,mosad.teur,kita.code,kita.teur,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9
STU1148,פיילוט ג,2024-11-10 14:03:00,דהן,נועה,1004,בית ספר דה שליט רחובות,יב1,כיתה יב׳1,3,4,5,3,5,4,3,5,4
STU1149,פיילוט א,2024-10-07 12:17:00,אברהם,עמית,1007,תיכון מקיף גבעתיים,י2,כיתה י׳2,3,5,5,5,5,2,4,4,4
STU1150,פיילוט ג,2024-11-10 15:24:00,דהן,דוד,1001,בית ספר אורט נהריה,י2,כיתה י׳2,5,4,5,4,5,2,4,4,5
STU1151,פיילוט ב,2024-10-08 09:17:00,אלון,הדס,1008,בית ספר עמל פתח תקווה,ט2,כיתה ט׳2,3,3,5,4,5,2,5,5,5
STU1152,פיילוט א,2024-11-01 12:16:00,שמש,יונתן,1005,תיכון עירוני ד׳ תל אביב,יא2,כיתה יא׳2,5,5,5,5,5,2,3,5,3
STU1153,פיילוט ב,2024-09-01 15:12:00,אברהם,אורי,1003,תיכון הרצליה תל אביב,יא2,כיתה יא׳2,2,1,2,2,4,5,2,4,2
STU1154,פיילוט ב,2025-01-23 13:06:00,שפירא,ניר,1005,תיכון עירוני ד׳ תל אביב,יא2,כיתה יא׳2,5,4,5,3,5,3,5,5,5
STU1155,פיילוט ב,2025-01-22 08:44:00,מזרחי,אורי,1004,בית ספר דה שליט רחובות,ט2,כיתה ט׳2,4,4,5,3,5,3,4,4,4
STU1156,פיילוט ב,2024-12-22 10:14:00,פרידמן,רונית,1003,תיכון הרצליה תל אביב,ט2,כיתה ט׳2,3,4,5,5,5,2,3,5,5
STU1157,פיילוט א,2024-09-24 13:59:00,שמש,שון,1006,בית ספר נעמן עכו,ט1,כיתה ט׳1,3,5,5,3,5,4,5,5,3
STU1158,פיילוט ב,2024-10-13 08:59:00,נחמיאס,רונית,1002,בית ספר ריאלי חיפה,ט1,כיתה ט׳1,3,2,3,1,1,3,2,2,2
STU1159,פיילוט א,2024-12-01 15:35:00,אברהם,נועה,1007,תיכון מקיף גבעתיים,י1,כיתה י׳1,5,5,4,5,5,2,4,5,4
STU1160,פיילוט ג,2024-10-16 11:52:00,פרידמן,רונית,1002,בית ספר ריאלי חיפה,יא2,כיתה יא׳2,5,4,4,3,4,2,5,4,5
STU1161,פיילוט ב,2024-10-23 13:40:00,גרוס,עמית,1003,תיכון הרצליה תל אביב,י1,כיתה י׳1,5,4,4,5,4,2,3,5,5
STU1162,פיילוט א,2024-12-17 09:05:00,אברהם,רונית,1003,תיכון הרצליה תל אביב,יא2,כיתה יא׳2,4,4,4,3,5,2,5,4,5
STU1163,פיילוט ב,2025-02-21 16:57:00,שלום,גלית,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,4,3,5,3,5,4,5,5,5
STU1164,פיילוט א,2024-11-11 13:16:00,כץ,רונית,1006,בית ספר נעמן עכו,י2,כיתה י׳2,3,2,3,1,1,3,1,3,1
STU1165,פיילוט ב,2024-10-29 16:54:00,פרץ,יונתן,1001,בית ספר אורט נהריה,ט2,כיתה ט׳2,3,3,3,1,4,3,3,2,1
STU1166,פיילוט ג,2024-11-01 08:32:00,כץ,יונתן,1008,בית ספר עמל פתח תקווה,י2,כיתה י׳2,4,3,2,1,4,3,3,2,1
STU1167,פיילוט ג,2024-10-05 10:02:00,אלמוג,ניר,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,2,2,4,3,2,4,2,3,3
STU1168,פיילוט א,2025-02-10 16:05:00,ברק,רחל,1004,בית ספר דה שליט רחובות,ט2,כיתה ט׳2,3,1,3,1,2,3,1,2,2
STU1169,פיילוט ב,2024-09-22 13:10:00,שלום,מיכל,1003,תיכון הרצליה תל אביב,יא2,כיתה יא׳2,2,1,2,1,4,5,1,4,1
STU1170,פיילוט א,2024-09-07 10:22:00,ברק,יעל,1002,בית ספר ריאלי חיפה,יא2,כיתה יא׳2,2,2,4,3,3,3,3,4,3
STU1171,פיילוט ג,2025-01-26 16:30:00,גרוס,ניר,1002,בית ספר ריאלי חיפה,יב1,כיתה יב׳1,2,1,2,1,1,4,1,3,2
STU1172,פיילוט א,2024-12-21 15:01:00,לוי,שון,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,2,2,3,1,1,3,1,1,2
STU1173,פיילוט ג,2024-11-10 16:09:00,שפירא,יעל,1001,בית ספר אורט נהריה,ט1,כיתה ט׳1,3,4,5,5,5,2,4,5,5
STU1174,פיילוט ב,2024-10-14 17:24:00,לוי,יונתן,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,4,5,4,4,5,4,3,5,4
STU1175,פיילוט ב,2024-11-30 08:49:00,כץ,הדס,1001,בית ספר אורט נהריה,יא2,כיתה יא׳2,4,3,4,4,5,4,5,5,5
STU1176,פיילוט א,2024-09-02 12:40:00,דהן,דוד,1003,תיכון הרצליה תל אביב,ט2,כיתה ט׳2,4,3,4,4,5,4,3,5,5
STU1177,פיילוט א,2024-11-02 10:43:00,מזרחי,שירה,1008,בית ספר עמל פתח תקווה,י2,כיתה י׳2,2,2,4,1,4,5,1,3,2
STU1178,פיילוט ג,2024-12-14 12:10:00,כהן,אייל,1007,תיכון מקיף גבעתיים,יא1,כיתה יא׳1,4,1,4,3,4,5,3,4,2
STU1179,פיילוט ג,2024-09-22 15:55:00,לוי,יעל,1007,תיכון מקיף גבעתיים,יב1,כיתה יב׳1,4,5,5,5,5,2,3,5,4
STU1180,פיילוט ב,2024-12-04 13:34:00,אברהם,גיל,1005,תיכון עירוני ד׳ תל אביב,יא2,כיתה יא׳2,4,4,5,3,4,3,3,5,5
STU1181,פיילוט ג,2025-01-26 16:32:00,כהן,אייל,1004,בית ספר דה שליט רחובות,יב1,כיתה יב׳1,5,3,5,4,5,3,4,5,5
STU1182,פיילוט א,2025-02-04 08:43:00,ברק,יוסף,1002,בית ספר ריאלי חיפה,י1,כיתה י׳1,4,3,4,1,3,4,3,2,2
STU1183,פיילוט ג,2025-01-29 13:56:00,פרץ,יעל,1005,תיכון עירוני ד׳ תל אביב,יא2,כיתה יא׳2,4,3,4,3,4,3,3,5,4
STU1184,פיילוט א,2025-01-18 08:38:00,פרידמן,אייל,1004,בית ספר דה שליט רחובות,יב1,כיתה יב׳1,3,3,5,5,5,4,4,5,3
STU1185,פיילוט ג,2024-09-09 09:05:00,כץ,הדס,1002,בית ספר ריאלי חיפה,יא2,כיתה יא׳2,4,3,4,4,5,3,3,4,4
STU1186,פיילוט ב,2024-10-18 11:52:00,כהן,נועה,1008,בית ספר עמל פתח תקווה,יב1,כיתה יב׳1,2,2,4,2,4,5,3,2,1
STU1187,פיילוט ב,2024-12-30 15:16:00,גרוס,שון,1002,בית ספר ריאלי חיפה,י1,כיתה י׳1,5,3,5,5,4,2,5,5,4
STU1188,פיילוט ב,2024-09-20 12:38:00,מזרחי,אורי,1002,בית ספר ריאלי חיפה,יא2,כיתה יא׳2,5,5,4,4,5,4,4,4,3
STU1189,פיילוט ג,2024-12-14 11:10:00,אברהם,רונית,1005,תיכון עירוני ד׳ תל אביב,ט1,כיתה ט׳1,2,1,3,3,3,4,1,4,1
STU1190,פיילוט א,2024-11-15 10:33:00,בן יוסף,עמית,1003,תיכון הרצליה תל אביב,ט1,כיתה ט׳1,3,2,3,2,2,3,2,2,3
STU1191,פיילוט ב,2025-01-11 09:07:00,ביטון,עמית,1001,בית ספר אורט נהריה,יב1,כיתה יב׳1,1,1,1,2,1,3,1,3,1
STU1192,פיילוט א,2024-10-10 15:04:00,ברק,רונית,1001,בית ספר אורט נהריה,ט1,כיתה ט׳1,5,3,5,4,5,4,3,4,4
STU1193,פיילוט א,2024-09-28 15:40:00,נחמיאס,עמית,1002,בית ספר ריאלי חיפה,ט2,כיתה ט׳2,4,4,4,4,5,4,3,5,5
STU1194,פיילוט א,2025-01-14 15:49:00,פרידמן,אדר,1003,תיכון הרצליה תל אביב,יא1,כיתה יא׳1,3,2,4,1,2,3,2,4,1
STU1195,פיילוט ב,2024-12-05 17:46:00,פרץ,יוסף,1005,תיכון עירוני ד׳ תל אביב,ט2,כיתה ט׳2,3,2,3,1,1,2,1,1,2
STU1196,פיילוט ב,2024-09-17 12:18:00,שלום,דוד,1002,בית ספר ריאלי חיפה,יא2,כיתה יא׳2,4,3,2,3,2,5,2,4,3
STU1197,פיילוט ב,2025-02-07 17:51:00,שפירא,גיל,1001,בית ספר אורט נהריה,יא2,כיתה יא׳2,5,3,5,5,5,4,5,5,4
STU1198,פיילוט ג,2024-11-24 17:06:00,גרוס,נועה,1008,בית ספר עמל פתח תקווה,ט1,כיתה ט׳1,2,3,3,3,3,5,3,2,1
STU1199,פיילוט ג,2025-01-23 16:03:00,אלמוג,שון,1005,תיכון עירוני ד׳ תל אביב,יא1,כיתה יא׳1,3,3,4,3,4,3,3,5,4
STU1200,פיילוט ב,2024-10-26 12:35:00,שמש,הדס,1001,בית ספר אורט נהריה,יא1,כיתה יא׳1,4,5,4,4,5,2,5,5,3
